ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785497468.1624908,42.229695,-1.235085,500.08,-0.012,STABILIZE,0,1,0,,0,0,0
1785497468.6652393,42.229695,-1.2350851,500.08,0.007,GUIDED,0,1,0,,0,0,0
1785497469.1684475,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785497469.6707063,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785497470.1730509,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785497470.6750839,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785497471.1773946,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785497471.6794772,42.229695,-1.235085,500.11,0.038,GUIDED,1,1,0,,0,0,0
1785497472.1815078,42.229695,-1.235085,500.34,0.268,GUIDED,1,1,0,,0,0,0
1785497472.6839883,42.229695,-1.235085,501.07,0.99,GUIDED,1,1,0,,0,0,0
1785497473.1864016,42.229695,-1.2350849,501.87,1.796,GUIDED,1,1,0,,0,0,0
1785497473.6890657,42.229695,-1.2350848,503.18,3.101,GUIDED,1,1,0,,0,0,0
1785497474.1912968,42.229695,-1.2350848,504.44,4.369,GUIDED,1,1,0,,0,0,0
1785497474.6938531,42.229695,-1.2350848,505.72,5.644,GUIDED,1,1,0,,0,0,0
1785497475.1960828,42.229695,-1.2350847,507.22,7.145,GUIDED,1,1,0,,0,0,0
1785497475.6984036,42.229695,-1.2350847,508.46,8.382,GUIDED,1,1,0,,0,0,0
1785497476.2010694,42.229695,-1.2350847,509.7,9.621,GUIDED,1,1,0,,0,0,0
1785497476.7039971,42.229695,-1.2350848,511.18,11.106,GUIDED,1,1,0,,0,0,0
1785497477.2061462,42.229695,-1.2350848,512.42,12.347,GUIDED,1,1,0,,0,0,0
1785497477.708808,42.229695,-1.2350848,513.92,13.842,GUIDED,1,1,0,,0,0,0
1785497478.2115414,42.229695,-1.2350848,515.17,15.091,GUIDED,1,1,0,,0,0,0
1785497478.714022,42.229695,-1.2350848,516.67,16.591,GUIDED,1,1,0,,0,0,0
1785497479.216313,42.229695,-1.2350848,517.92,17.842,GUIDED,1,1,0,,0,0,0
1785497479.7185133,42.229695,-1.2350848,519.17,19.092,GUIDED,1,1,0,,0,0,0
1785497480.220636,42.229695,-1.2350848,520.67,20.593,GUIDED,1,1,0,,0,0,0
1785497480.722904,42.229695,-1.2350848,521.92,21.844,GUIDED,1,1,0,,0,0,0
1785497481.2247925,42.229695,-1.2350848,523.42,23.347,GUIDED,1,1,0,,0,0,0
1785497481.7269833,42.229695,-1.2350847,524.67,24.597,GUIDED,1,1,0,,0,0,0
1785497482.2301974,42.229695,-1.2350847,526.17,26.097,GUIDED,1,1,0,,0,0,0
1785497482.7327902,42.229695,-1.2350846,527.42,27.349,GUIDED,1,1,0,,0,0,0
1785497483.2349582,42.229695,-1.2350846,528.67,28.599,GUIDED,1,1,0,,0,0,0
1785497483.7371635,42.229695,-1.2350846,530.17,30.098,GUIDED,1,1,0,,0,0,0
1785497484.2396564,42.229695,-1.2350846,531.43,31.35,GUIDED,1,1,0,,0,0,0
1785497484.7426112,42.229695,-1.2350846,532.93,32.856,GUIDED,1,1,0,,0,0,0
1785497485.244735,42.229695,-1.2350846,534.18,34.107,GUIDED,1,1,0,,0,0,0
1785497485.74677,42.229695,-1.2350846,535.43,35.356,GUIDED,1,1,0,,0,0,0
1785497486.2490852,42.229695,-1.2350846,536.93,36.854,GUIDED,1,1,0,,0,0,0
1785497486.7514048,42.229695,-1.2350846,538.18,38.105,GUIDED,1,1,0,,0,0,0
1785497487.253576,42.229695,-1.2350846,539.67,39.595,GUIDED,1,1,0,,0,0,0
1785497487.7559657,42.229695,-1.2350847,540.83,40.754,GUIDED,1,1,0,,0,0,0
1785497488.2583826,42.229695,-1.2350847,541.85,41.777,GUIDED,1,1,0,,0,0,0
1785497488.7610073,42.229695,-1.2350847,542.89,42.816,GUIDED,1,1,0,,0,0,0
1785497489.2633657,42.229695,-1.2350847,543.61,43.53,GUIDED,1,1,0,,0,0,0
1785497489.7655342,42.229695,-1.2350847,544.29,44.21,GUIDED,1,2,0,,0,0,0
1785497490.2689204,42.2296951,-1.2350849,544.68,44.604,GUIDED,1,2,0,,0,0,0
1785497490.7724926,42.2296996,-1.235088,544.84,44.761,GUIDED,1,2,0,,0,0,0
1785497491.2750416,42.2297092,-1.2350947,544.82,44.745,GUIDED,1,2,0,,0,0,0
1785497491.7785423,42.2297238,-1.2351052,544.81,44.734,GUIDED,1,2,0,,0,0,0
1785497492.2818153,42.2297478,-1.2351221,544.82,44.746,GUIDED,1,2,0,,0,0,0
1785497492.7850807,42.2297732,-1.2351399,544.84,44.761,GUIDED,1,2,0,,0,0,0
1785497493.28782,42.2298081,-1.2351647,544.86,44.788,GUIDED,1,2,0,,0,0,0
1785497493.7914033,42.2298388,-1.235186,544.88,44.8,GUIDED,1,2,0,,0,0,0
1785497494.2949743,42.2298769,-1.2352123,544.88,44.805,GUIDED,1,2,0,,0,0,0
1785497494.7978005,42.2299093,-1.2352348,544.89,44.812,GUIDED,1,2,0,,0,0,0
1785497495.3009686,42.2299419,-1.2352576,544.9,44.82,GUIDED,1,2,0,,0,0,0
1785497495.8048356,42.2299813,-1.2352853,544.91,44.831,GUIDED,1,2,0,,0,0,0
1785497496.3085868,42.230014,-1.2353084,544.91,44.839,GUIDED,1,2,0,,0,0,0
1785497496.8127072,42.2300531,-1.2353359,544.92,44.848,GUIDED,1,2,0,,0,0,0
1785497497.315328,42.2300855,-1.2353587,544.93,44.855,GUIDED,1,2,0,,0,0,0
1785497497.8182452,42.2301177,-1.2353813,544.94,44.862,GUIDED,1,2,0,,0,0,0
1785497498.3209698,42.2301562,-1.2354083,544.95,44.87,GUIDED,1,2,0,,0,0,0
1785497498.8243663,42.2301882,-1.2354308,544.95,44.876,GUIDED,1,2,0,,0,0,0
1785497499.3273149,42.2302267,-1.2354578,544.96,44.882,GUIDED,1,2,0,,0,0,0
1785497499.8297634,42.2302588,-1.2354804,544.96,44.887,GUIDED,1,2,0,,0,0,0
1785497500.3327596,42.2302909,-1.2355029,544.97,44.892,GUIDED,1,2,0,,0,0,0
1785497500.83576,42.2303293,-1.2355298,544.97,44.898,GUIDED,1,2,0,,0,0,0
1785497501.3382163,42.2303613,-1.2355523,544.98,44.903,GUIDED,1,2,0,,0,0,0
1785497501.841564,42.2303996,-1.2355791,544.98,44.909,GUIDED,1,2,0,,0,0,0
1785497502.3452678,42.2304315,-1.2356015,544.99,44.915,GUIDED,1,2,0,,0,0,0
1785497502.8480837,42.2304698,-1.2356283,545.0,44.921,GUIDED,1,2,0,,0,0,0
1785497503.3509274,42.2305017,-1.2356507,545.0,44.926,GUIDED,1,2,0,,0,0,0
