ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785470692.4550655,42.229695,-1.235085,500.1,-0.012,STABILIZE,0,1,0,,0,0,0
1785470692.9570847,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470693.458698,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470693.9607284,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470694.462634,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470694.964536,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470695.4666736,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470695.9687588,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785470696.4708438,42.229695,-1.235085,500.1,-0.013,GUIDED,0,1,0,,0,0,0
1785470696.9737854,42.229695,-1.235085,500.1,-0.013,GUIDED,0,1,0,,0,0,0
1785470697.4767132,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785470697.980382,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785470698.4827127,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785470698.9852455,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785470699.4874299,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785470699.989414,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785470700.4916737,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785470700.993581,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785470701.4960523,42.229695,-1.235085,500.16,0.085,GUIDED,1,1,0,,0,0,0
1785470701.997624,42.229695,-1.235085,500.59,0.511,GUIDED,1,1,0,,0,0,0
1785470702.499943,42.229695,-1.235085,501.21,1.132,GUIDED,1,1,0,,0,0,0
1785470703.0017674,42.229695,-1.2350849,502.06,1.989,GUIDED,1,1,0,,0,0,0
1785470703.5034611,42.229695,-1.2350848,503.43,3.351,GUIDED,1,1,0,,0,0,0
1785470704.005302,42.229695,-1.2350848,504.45,4.375,GUIDED,1,1,0,,0,0,0
1785470704.5074675,42.229695,-1.2350848,505.98,5.905,GUIDED,1,1,0,,0,0,0
1785470705.0102491,42.229695,-1.2350848,506.98,6.903,GUIDED,1,1,0,,0,0,0
1785470705.5123644,42.229695,-1.2350848,508.46,8.385,GUIDED,1,1,0,,0,0,0
1785470706.0146298,42.229695,-1.2350848,509.45,9.377,GUIDED,1,1,0,,0,0,0
1785470706.516407,42.229695,-1.2350848,510.94,10.862,GUIDED,1,1,0,,0,0,0
1785470707.0183394,42.229695,-1.2350848,511.93,11.854,GUIDED,1,1,0,,0,0,0
1785470707.5205991,42.229695,-1.2350848,513.42,13.346,GUIDED,1,1,0,,0,0,0
1785470708.0226169,42.229695,-1.2350848,514.67,14.597,GUIDED,1,1,0,,0,0,0
1785470708.5242789,42.229695,-1.2350848,515.92,15.849,GUIDED,1,1,0,,0,0,0
1785470709.0269294,42.229695,-1.2350848,517.17,17.099,GUIDED,1,1,0,,0,0,0
1785470709.528267,42.229695,-1.2350848,518.38,18.302,GUIDED,1,1,0,,0,0,0
1785470710.0303237,42.229695,-1.2350848,519.46,19.385,GUIDED,1,1,0,,0,0,0
1785470710.5324764,42.229695,-1.2350848,520.4,20.323,GUIDED,1,1,0,,0,0,0
1785470711.0340624,42.229695,-1.2350848,521.2,21.12,GUIDED,1,1,0,,0,0,0
1785470711.535814,42.229695,-1.2350848,521.86,21.782,GUIDED,1,1,0,,0,0,0
1785470712.039717,42.229695,-1.2350848,522.38,22.309,GUIDED,1,2,0,,0,0,0
1785470712.54274,42.2296942,-1.2350841,522.72,22.643,GUIDED,1,2,0,,0,0,0
1785470713.0458179,42.2296893,-1.2350798,522.81,22.733,GUIDED,1,2,0,,0,0,0
1785470713.5493348,42.2296794,-1.2350712,522.79,22.714,GUIDED,1,2,0,,0,0,0
1785470714.053333,42.2296647,-1.2350585,522.78,22.704,GUIDED,1,2,0,,0,0,0
1785470714.5568542,42.2296454,-1.2350418,522.79,22.712,GUIDED,1,2,0,,0,0,0
1785470715.0599747,42.2296216,-1.2350212,522.8,22.726,GUIDED,1,2,0,,0,0,0
1785470715.5637515,42.2295886,-1.2349923,522.82,22.748,GUIDED,1,2,0,,0,0,0
1785470716.0662477,42.2295595,-1.2349668,522.84,22.761,GUIDED,1,2,0,,0,0,0
1785470716.569828,42.2295236,-1.2349352,522.85,22.771,GUIDED,1,2,0,,0,0,0
