ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785498372.1847653,42.229695,-1.235085,500.08,-0.012,STABILIZE,0,1,0,,0,0,0
1785498372.6875892,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785498373.1900136,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785498373.692895,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785498374.19489,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785498374.697236,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785498375.1996336,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785498375.702093,42.229695,-1.2350851,500.13,0.051,GUIDED,1,1,0,,0,0,0
1785498376.204002,42.229695,-1.2350851,500.55,0.474,GUIDED,1,1,0,,0,0,0
1785498376.706653,42.229695,-1.235085,501.16,1.083,GUIDED,1,1,0,,0,0,0
1785498377.2089386,42.229695,-1.2350849,502.19,2.113,GUIDED,1,1,0,,0,0,0
1785498377.7116272,42.229695,-1.2350848,503.33,3.255,GUIDED,1,1,0,,0,0,0
1785498378.213956,42.229695,-1.2350848,504.6,4.526,GUIDED,1,1,0,,0,0,0
1785498378.7163248,42.229695,-1.2350847,506.13,6.051,GUIDED,1,1,0,,0,0,0
1785498379.2186785,42.229695,-1.2350847,507.37,7.296,GUIDED,1,1,0,,0,0,0
1785498379.721073,42.229695,-1.2350847,508.86,8.783,GUIDED,1,1,0,,0,0,0
1785498380.2234545,42.229695,-1.2350847,510.1,10.028,GUIDED,1,1,0,,0,0,0
1785498380.726929,42.229695,-1.2350847,511.6,11.522,GUIDED,1,1,0,,0,0,0
1785498381.2290392,42.229695,-1.2350848,512.84,12.767,GUIDED,1,1,0,,0,0,0
1785498381.7314317,42.229695,-1.2350848,514.34,14.266,GUIDED,1,1,0,,0,0,0
1785498382.2337713,42.229695,-1.2350848,515.59,15.516,GUIDED,1,1,0,,0,0,0
1785498382.73613,42.229695,-1.2350848,517.09,17.014,GUIDED,1,1,0,,0,0,0
1785498383.2383082,42.229695,-1.2350848,518.34,18.26,GUIDED,1,1,0,,0,0,0
1785498383.740624,42.229695,-1.2350848,519.59,19.512,GUIDED,1,1,0,,0,0,0
1785498384.2431154,42.229695,-1.2350848,521.09,21.017,GUIDED,1,1,0,,0,0,0
1785498384.7455828,42.229695,-1.2350848,522.34,22.269,GUIDED,1,1,0,,0,0,0
1785498385.2477374,42.229695,-1.2350847,523.84,23.766,GUIDED,1,1,0,,0,0,0
1785498385.7498386,42.229695,-1.2350847,525.09,25.017,GUIDED,1,1,0,,0,0,0
1785498386.2518647,42.229695,-1.2350846,526.59,26.518,GUIDED,1,1,0,,0,0,0
1785498386.7541313,42.229695,-1.2350846,527.84,27.766,GUIDED,1,1,0,,0,0,0
1785498387.2566528,42.229695,-1.2350846,529.34,29.262,GUIDED,1,1,0,,0,0,0
1785498387.759247,42.229695,-1.2350846,530.59,30.51,GUIDED,1,1,0,,0,0,0
1785498388.2616045,42.229695,-1.2350846,531.83,31.755,GUIDED,1,1,0,,0,0,0
1785498388.7639966,42.229695,-1.2350846,533.33,33.251,GUIDED,1,1,0,,0,0,0
1785498389.2654266,42.229695,-1.2350846,534.58,34.501,GUIDED,1,1,0,,0,0,0
1785498389.767166,42.229695,-1.2350846,536.08,36.004,GUIDED,1,1,0,,0,0,0
1785498390.2695668,42.229695,-1.2350846,537.33,37.255,GUIDED,1,1,0,,0,0,0
1785498390.7717986,42.229695,-1.2350846,538.58,38.506,GUIDED,1,1,0,,0,0,0
1785498391.2743626,42.229695,-1.2350846,540.06,39.984,GUIDED,1,1,0,,0,0,0
1785498391.7768185,42.229695,-1.2350846,541.18,41.105,GUIDED,1,1,0,,0,0,0
