ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785494853.999114,42.229695,-1.235085,500.1,-0.013,STABILIZE,0,1,0,,0,0,0
1785494854.5023878,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785494855.0048058,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785494855.5067596,42.229695,-1.235085,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494856.0082607,42.229695,-1.235085,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494856.5111058,42.229695,-1.2350851,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494857.0129535,42.229695,-1.2350851,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494857.5154457,42.229695,-1.2350851,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494858.0176315,42.229695,-1.2350852,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494858.5205371,42.229695,-1.2350852,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494859.0224297,42.229695,-1.2350851,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785494859.5249784,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494860.02735,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494860.5297623,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494861.0321426,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494861.5349367,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494862.0379918,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494862.5405247,42.229695,-1.2350851,500.12,0.048,GUIDED,1,1,0,,0,0,0
1785494863.0427802,42.229695,-1.2350851,500.4,0.322,GUIDED,1,1,0,,0,0,0
1785494863.5450249,42.229695,-1.235085,501.11,1.038,GUIDED,1,1,0,,0,0,0
1785494864.0472388,42.229695,-1.2350849,501.95,1.876,GUIDED,1,1,0,,0,0,0
1785494864.550094,42.229695,-1.2350849,503.05,2.973,GUIDED,1,1,0,,0,0,0
1785494865.0525403,42.229695,-1.2350848,504.57,4.493,GUIDED,1,1,0,,0,0,0
1785494865.554866,42.229695,-1.2350848,505.84,5.765,GUIDED,1,1,0,,0,0,0
1785494866.0574098,42.229695,-1.2350848,507.34,7.263,GUIDED,1,1,0,,0,0,0
1785494866.5594225,42.229695,-1.2350848,508.58,8.503,GUIDED,1,1,0,,0,0,0
1785494867.0615275,42.229695,-1.2350848,510.07,9.992,GUIDED,1,1,0,,0,0,0
1785494867.563708,42.229695,-1.2350848,511.31,11.233,GUIDED,1,1,0,,0,0,0
1785494868.065614,42.229695,-1.2350848,512.81,12.73,GUIDED,1,1,0,,0,0,0
1785494868.5690742,42.229695,-1.2350848,514.06,13.98,GUIDED,1,1,0,,0,0,0
1785494869.0714047,42.229695,-1.2350848,515.3,15.228,GUIDED,1,1,0,,0,0,0
1785494869.5740912,42.229695,-1.2350848,516.8,16.723,GUIDED,1,1,0,,0,0,0
1785494870.075832,42.229695,-1.2350848,518.05,17.974,GUIDED,1,1,0,,0,0,0
1785494870.5786974,42.229695,-1.2350848,519.55,19.479,GUIDED,1,1,0,,0,0,0
1785494871.0805106,42.229695,-1.2350848,520.81,20.73,GUIDED,1,1,0,,0,0,0
1785494871.5825517,42.229695,-1.2350847,522.05,21.976,GUIDED,1,1,0,,0,0,0
1785494872.0852206,42.229695,-1.2350847,523.55,23.476,GUIDED,1,1,0,,0,0,0
1785494872.5877502,42.229695,-1.2350847,525.05,24.976,GUIDED,1,1,0,,0,0,0
