ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785494616.0505486,42.229695,-1.235085,500.1,-0.012,STABILIZE,0,1,0,,0,0,0
1785494616.5532115,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494617.055253,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494617.5575874,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494618.0603294,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494618.5623093,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494619.064197,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494619.566175,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785494620.068326,42.229695,-1.235085,500.1,-0.013,GUIDED,0,1,0,,0,0,0
1785494620.5701218,42.229695,-1.235085,500.1,-0.013,GUIDED,0,1,0,,0,0,0
1785494621.0721714,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785494621.575516,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785494622.0778885,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785494622.5800893,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785494623.0823686,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785494623.5844598,42.229695,-1.235085,500.08,0.006,GUIDED,1,1,0,,0,0,0
1785494624.0861971,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494624.5886202,42.229695,-1.235085,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785494625.0906436,42.229695,-1.235085,500.19,0.116,GUIDED,1,1,0,,0,0,0
1785494625.592573,42.229695,-1.235085,500.58,0.506,GUIDED,1,1,0,,0,0,0
1785494626.0943637,42.229695,-1.235085,501.35,1.276,GUIDED,1,1,0,,0,0,0
1785494626.5965934,42.229695,-1.2350849,502.05,1.978,GUIDED,1,1,0,,0,0,0
1785494627.0989013,42.229695,-1.2350848,503.41,3.336,GUIDED,1,1,0,,0,0,0
1785494627.6009936,42.229695,-1.2350848,504.44,4.36,GUIDED,1,1,0,,0,0,0
1785494628.1031854,42.229695,-1.2350848,505.97,5.891,GUIDED,1,1,0,,0,0,0
1785494628.6055212,42.229695,-1.2350848,506.97,6.89,GUIDED,1,1,0,,0,0,0
1785494629.1076505,42.229695,-1.2350848,508.45,8.373,GUIDED,1,1,0,,0,0,0
1785494629.6098647,42.229695,-1.2350848,509.69,9.612,GUIDED,1,1,0,,0,0,0
1785494630.1118371,42.229695,-1.2350848,510.92,10.849,GUIDED,1,1,0,,0,0,0
1785494630.6143084,42.229695,-1.2350848,512.17,12.09,GUIDED,1,1,0,,0,0,0
1785494631.116721,42.229695,-1.2350848,513.41,13.333,GUIDED,1,1,0,,0,0,0
1785494631.6191185,42.229695,-1.2350848,514.66,14.585,GUIDED,1,1,0,,0,0,0
1785494632.1212754,42.229695,-1.2350848,515.91,15.837,GUIDED,1,1,0,,0,0,0
1785494632.6232722,42.229695,-1.2350848,517.16,17.087,GUIDED,1,1,0,,0,0,0
1785494633.1254687,42.229695,-1.2350848,518.37,18.29,GUIDED,1,1,0,,0,0,0
1785494633.6275477,42.229695,-1.2350848,519.45,19.375,GUIDED,1,1,0,,0,0,0
1785494634.1298194,42.229695,-1.2350848,520.39,20.314,GUIDED,1,1,0,,0,0,0
1785494634.6318378,42.229695,-1.2350848,521.19,21.113,GUIDED,1,1,0,,0,0,0
1785494635.133988,42.229695,-1.2350848,521.85,21.776,GUIDED,1,1,0,,0,0,0
1785494635.6368098,42.229695,-1.2350848,522.38,22.304,GUIDED,1,2,0,,0,0,0
