ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785495973.7637072,42.229695,-1.2350846,527.05,26.971,GUIDED,1,1,0,,0,0,0
1785495974.265975,42.229695,-1.2350846,528.55,28.471,GUIDED,1,1,0,,0,0,0
1785495974.76819,42.229695,-1.2350846,529.8,29.722,GUIDED,1,1,0,,0,0,0
1785495975.2706318,42.229695,-1.2350846,531.05,30.97,GUIDED,1,1,0,,0,0,0
1785495975.7731874,42.229695,-1.2350846,532.54,32.467,GUIDED,1,1,0,,0,0,0
1785495976.2758946,42.229695,-1.2350846,533.79,33.717,GUIDED,1,1,0,,0,0,0
1785495976.7779484,42.229695,-1.2350846,535.29,35.211,GUIDED,1,1,0,,0,0,0
1785495977.2810605,42.229695,-1.2350846,536.53,36.456,GUIDED,1,1,0,,0,0,0
1785495977.7831998,42.229695,-1.2350846,538.03,37.954,GUIDED,1,1,0,,0,0,0
1785495978.2858684,42.229695,-1.2350846,539.28,39.207,GUIDED,1,1,0,,0,0,0
1785495978.7878702,42.229695,-1.2350847,540.71,40.632,GUIDED,1,1,0,,0,0,0
1785495979.290296,42.229695,-1.2350847,541.75,41.672,GUIDED,1,1,0,,0,0,0
1785495979.792161,42.229695,-1.2350847,542.81,42.731,GUIDED,1,1,0,,0,0,0
1785495980.2946367,42.229695,-1.2350847,543.54,43.463,GUIDED,1,1,0,,0,0,0
1785495980.797375,42.229695,-1.2350847,544.13,44.059,GUIDED,1,2,0,,0,0,0
1785495981.3007774,42.2296952,-1.2350849,544.64,44.569,GUIDED,1,2,0,,0,0,0
1785495981.8032796,42.2296987,-1.2350873,544.81,44.732,GUIDED,1,2,0,,0,0,0
1785495982.3064067,42.2297098,-1.2350952,544.8,44.725,GUIDED,1,2,0,,0,0,0
1785495982.8100379,42.2297248,-1.2351059,544.79,44.714,GUIDED,1,2,0,,0,0,0
1785495983.3128715,42.229749,-1.2351229,544.8,44.726,GUIDED,1,2,0,,0,0,0
1785495983.8164895,42.2297745,-1.2351408,544.82,44.741,GUIDED,1,2,0,,0,0,0
1785495984.3196237,42.2298036,-1.2351615,544.84,44.764,GUIDED,1,2,0,,0,0,0
1785495984.8220742,42.2298405,-1.235187,544.85,44.779,GUIDED,1,2,0,,0,0,0
1785495985.3249724,42.2298721,-1.2352089,544.86,44.784,GUIDED,1,2,0,,0,0,0
1785495985.8274279,42.2299109,-1.2352359,544.87,44.792,GUIDED,1,2,0,,0,0,0
1785495986.330656,42.2299435,-1.2352587,544.88,44.801,GUIDED,1,2,0,,0,0,0
1785495986.8329148,42.2299828,-1.2352862,544.89,44.811,GUIDED,1,2,0,,0,0,0
1785495987.335638,42.2300154,-1.2353093,544.89,44.818,GUIDED,1,2,0,,0,0,0
1785495987.8381264,42.2300481,-1.2353323,544.9,44.825,GUIDED,1,2,0,,0,0,0
1785495988.3415716,42.2300872,-1.2353599,544.91,44.833,GUIDED,1,2,0,,0,0,0
1785495988.844811,42.2301196,-1.2353826,544.92,44.84,GUIDED,1,2,0,,0,0,0
1785495989.3473804,42.2301581,-1.2354097,544.92,44.849,GUIDED,1,2,0,,0,0,0
1785495989.850625,42.2301902,-1.2354322,544.93,44.856,GUIDED,1,2,0,,0,0,0
1785495990.3538263,42.2302223,-1.2354547,544.94,44.862,GUIDED,1,2,0,,0,0,0
1785495990.8571587,42.2302606,-1.2354816,544.95,44.87,GUIDED,1,2,0,,0,0,0
1785495991.359966,42.2302925,-1.235504,544.95,44.876,GUIDED,1,2,0,,0,0,0
1785495991.8625724,42.2303245,-1.2355264,544.96,44.883,GUIDED,1,2,0,,0,0,0
1785495992.365523,42.230363,-1.2355534,544.97,44.89,GUIDED,1,2,0,,0,0,0
1785495992.868201,42.2303948,-1.2355758,544.97,44.896,GUIDED,1,2,0,,0,0,0
1785495993.370906,42.2304331,-1.2356026,544.98,44.903,GUIDED,1,2,0,,0,0,0
1785495993.8734605,42.230465,-1.235625,544.98,44.909,GUIDED,1,2,0,,0,0,0
1785495994.3766701,42.2305033,-1.2356519,544.99,44.916,GUIDED,1,2,0,,0,0,0
1785495994.8801548,42.2305289,-1.2356698,545.0,44.921,GUIDED,1,2,0,,0,0,0
1785495995.3825786,42.2305607,-1.2356921,545.0,44.926,GUIDED,1,2,0,,0,0,0
1785495995.885497,42.2305991,-1.235719,545.01,44.933,GUIDED,1,2,0,,0,0,0
1785495996.388709,42.230631,-1.2357414,545.01,44.939,GUIDED,1,2,0,,0,0,0
1785495996.8914697,42.2306628,-1.2357637,545.02,44.944,GUIDED,1,2,0,,0,0,0
1785495997.3937676,42.2307011,-1.2357906,545.03,44.951,GUIDED,1,2,0,,0,0,0
1785495997.8964593,42.230733,-1.2358129,545.03,44.957,GUIDED,1,2,0,,0,0,0
1785495998.3989794,42.2307713,-1.2358398,545.04,44.964,GUIDED,1,2,0,,0,0,0
1785495998.9016595,42.2308031,-1.235862,545.05,44.97,GUIDED,1,2,0,,0,0,0
1785495999.4046648,42.2308345,-1.235884,545.05,44.978,GUIDED,1,2,0,,0,0,0
1785495999.9075913,42.2308641,-1.2359048,545.06,44.983,GUIDED,1,2,0,,0,0,0
1785496000.411492,42.2308915,-1.235924,545.06,44.985,GUIDED,1,2,0,,0,0,0
1785496000.914994,42.2309165,-1.2359415,545.06,44.987,GUIDED,1,2,0,,0,0,0
1785496001.417448,42.2309389,-1.2359571,545.07,44.991,GUIDED,1,2,0,,0,0,0
1785496001.9200425,42.2309585,-1.2359708,545.07,44.994,GUIDED,1,2,0,,0,0,0
1785496002.423285,42.2309776,-1.2359842,545.07,44.997,GUIDED,1,3,0,,0,0,0
1785496002.9264162,42.2309884,-1.235992,545.07,44.997,GUIDED,1,3,0,,0,0,0
1785496003.4293916,42.2309941,-1.2359958,545.08,45.0,GUIDED,1,3,0,,0,0,0
1785496003.9323533,42.2309946,-1.2359955,545.08,45.002,GUIDED,1,3,0,,0,0,0
1785496004.4349957,42.2309903,-1.2359906,545.08,45.002,GUIDED,1,3,0,,0,0,0
1785496004.9381597,42.2309813,-1.2359814,545.08,45.001,GUIDED,1,3,0,,0,0,0
1785496005.4413266,42.2309678,-1.235968,545.08,45.0,GUIDED,1,3,0,,0,0,0
1785496005.944389,42.23095,-1.2359502,545.07,44.997,GUIDED,1,3,0,,0,0,0
1785496006.4476576,42.2309277,-1.2359282,545.07,44.997,GUIDED,1,3,0,,0,0,0
1785496006.950462,42.2309019,-1.2359026,545.08,45.004,GUIDED,1,3,0,,0,0,0
1785496007.4532456,42.2308687,-1.2358693,545.08,45.009,GUIDED,1,3,0,,0,0,0
1785496007.9557922,42.23084,-1.2358404,545.08,45.006,GUIDED,1,3,0,,0,0,0
1785496008.4598157,42.2308107,-1.2358111,545.08,45.003,GUIDED,1,3,0,,0,0,0
1785496008.96211,42.2307809,-1.2357814,545.08,45.003,GUIDED,1,3,0,,0,0,0
1785496009.4651237,42.2307451,-1.2357456,545.08,45.003,GUIDED,1,3,0,,0,0,0
1785496009.9677851,42.2307153,-1.2357157,545.08,45.003,GUIDED,1,3,0,,0,0,0
1785496010.470789,42.2306796,-1.2356801,545.08,45.003,GUIDED,1,3,0,,0,0,0
1785496010.9734888,42.2306507,-1.235651,545.08,45.006,GUIDED,1,3,0,,0,0,0
1785496011.4766998,42.2306182,-1.2356185,545.08,45.005,GUIDED,1,3,0,,0,0,0
1785496011.9798677,42.2305936,-1.2355939,545.08,45.001,GUIDED,1,3,0,,0,0,0
1785496012.4833512,42.2305672,-1.2355675,545.07,44.998,GUIDED,1,3,0,,0,0,0
1785496012.9863796,42.230548,-1.2355482,545.07,44.996,GUIDED,1,3,0,,0,0,0
1785496013.489968,42.2305314,-1.2355316,545.07,44.996,GUIDED,1,4,0,,0,0,0
1785496013.9925082,42.2305146,-1.2355148,545.07,44.998,GUIDED,1,4,0,,0,0,0
1785496014.4960632,42.2304997,-1.2354998,545.07,44.998,GUIDED,1,4,0,,0,0,0
1785496014.998907,42.2304765,-1.2354764,545.08,45.002,GUIDED,1,4,0,,0,0,0
1785496015.5021856,42.2304527,-1.2354524,545.08,45.005,GUIDED,1,4,0,,0,0,0
1785496016.005479,42.230421,-1.2354203,545.08,45.009,GUIDED,1,4,0,,0,0,0
1785496016.5085196,42.2303935,-1.2353926,545.08,45.006,GUIDED,1,4,0,,0,0,0
1785496017.0115662,42.2303594,-1.2353587,545.08,45.003,GUIDED,1,4,0,,0,0,0
1785496017.5149038,42.2303304,-1.2353297,545.08,45.001,GUIDED,1,4,0,,0,0,0
1785496018.0175328,42.230295,-1.2352946,545.07,44.999,GUIDED,1,4,0,,0,0,0
1785496018.5207195,42.2302656,-1.2352653,545.07,44.999,GUIDED,1,4,0,,0,0,0
1785496019.023519,42.2302362,-1.2352361,545.07,44.999,GUIDED,1,4,0,,0,0,0
1785496019.5264735,42.230201,-1.2352009,545.07,44.999,GUIDED,1,4,0,,0,0,0
1785496020.0295599,42.2301717,-1.2351717,545.08,45.001,GUIDED,1,4,0,,0,0,0
1785496020.532784,42.230138,-1.235138,545.08,45.004,GUIDED,1,4,0,,0,0,0
1785496021.035437,42.2301119,-1.235112,545.08,45.002,GUIDED,1,4,0,,0,0,0
1785496021.5381992,42.2300834,-1.2350835,545.07,44.998,GUIDED,1,4,0,,0,0,0
1785496022.041073,42.2300623,-1.2350624,545.07,44.996,GUIDED,1,4,0,,0,0,0
1785496022.5441976,42.2300403,-1.2350406,545.07,44.994,GUIDED,1,4,0,,0,0,0
1785496023.0468934,42.230025,-1.2350253,545.07,44.994,GUIDED,1,5,0,,0,0,0
1785496023.5499108,42.2300077,-1.2350098,545.07,44.996,GUIDED,1,5,0,,0,0,0
1785496024.0529099,42.2299891,-1.2349967,545.07,44.997,GUIDED,1,5,0,,0,0,0
1785496024.5559196,42.2299656,-1.2349815,545.08,45.002,GUIDED,1,5,0,,0,0,0
1785496025.059143,42.2299434,-1.2349677,545.08,45.006,GUIDED,1,5,0,,0,0,0
1785496025.5618832,42.2299136,-1.2349495,545.09,45.01,GUIDED,1,5,0,,0,0,0
1785496026.064299,42.2298763,-1.2349269,545.08,45.007,GUIDED,1,5,0,,0,0,0
1785496026.5673118,42.2298441,-1.2349075,545.08,45.003,GUIDED,1,5,0,,0,0,0
1785496027.0704377,42.2298045,-1.2348838,545.08,45.0,GUIDED,1,5,0,,0,0,0
1785496027.5736387,42.229771,-1.2348637,545.07,44.999,GUIDED,1,5,0,,0,0,0
1785496028.0769126,42.2297308,-1.2348396,545.07,44.998,GUIDED,1,5,0,,0,0,0
1785496028.5802038,42.2296975,-1.2348195,545.07,44.998,GUIDED,1,5,0,,0,0,0
1785496029.0835016,42.2296587,-1.2347961,545.08,45.0,GUIDED,1,5,0,,0,0,0
1785496029.5863168,42.2296286,-1.2347779,545.07,44.996,GUIDED,1,5,0,,0,0,0
1785496030.0892746,42.2296011,-1.2347613,545.07,44.992,GUIDED,1,5,0,,0,0,0
1785496030.5920486,42.2295718,-1.2347436,545.07,44.99,GUIDED,1,5,0,,0,0,0
1785496031.0951712,42.2295506,-1.2347308,545.06,44.989,GUIDED,1,5,0,,0,0,0
1785496031.5986102,42.2295292,-1.2347179,545.06,44.988,GUIDED,1,6,0,,0,0,0
1785496032.1013803,42.2295138,-1.2347088,545.07,44.99,GUIDED,1,6,0,,0,0,0
1785496032.6043558,42.2294961,-1.2346991,545.07,44.99,GUIDED,1,6,0,,0,0,0
1785496033.107122,42.2294682,-1.2346845,545.07,44.997,GUIDED,1,6,0,,0,0,0
1785496033.6107082,42.2294399,-1.2346699,545.08,45.004,GUIDED,1,6,0,,0,0,0
1785496034.1130648,42.2294027,-1.2346508,545.08,45.009,GUIDED,1,6,0,,0,0,0
1785496034.6161072,42.2293706,-1.2346345,545.08,45.006,GUIDED,1,6,0,,0,0,0
1785496035.119423,42.2293374,-1.2346178,545.08,45.002,GUIDED,1,6,0,,0,0,0
1785496035.622027,42.2292968,-1.2345973,545.08,45.0,GUIDED,1,6,0,,0,0,0
1785496036.124766,42.2292626,-1.2345802,545.07,44.999,GUIDED,1,6,0,,0,0,0
1785496036.6276407,42.2292217,-1.2345597,545.08,45.001,GUIDED,1,6,0,,0,0,0
1785496037.1313186,42.2291892,-1.2345433,545.08,45.0,GUIDED,1,6,0,,0,0,0
1785496037.6341584,42.2291534,-1.2345253,545.07,44.995,GUIDED,1,6,0,,0,0,0
1785496038.1368692,42.2291265,-1.2345119,545.07,44.991,GUIDED,1,6,0,,0,0,0
1785496038.6401765,42.229098,-1.2344976,545.06,44.988,GUIDED,1,6,0,,0,0,0
1785496039.143003,42.2290778,-1.2344874,545.06,44.988,GUIDED,1,7,0,,0,0,0
1785496039.6461556,42.2290607,-1.2344788,545.06,44.989,GUIDED,1,7,0,,0,0,0
1785496040.1495697,42.2290399,-1.2344683,545.07,44.99,GUIDED,1,7,0,,0,0,0
1785496040.6523998,42.2290177,-1.2344572,545.07,44.995,GUIDED,1,7,0,,0,0,0
1785496041.1545253,42.2289907,-1.2344436,545.08,45.001,GUIDED,1,7,0,,0,0,0
1785496041.6572058,42.2289604,-1.2344284,545.08,45.008,GUIDED,1,7,0,,0,0,0
1785496042.159979,42.2289287,-1.2344126,545.08,45.009,GUIDED,1,7,0,,0,0,0
1785496042.663555,42.228896,-1.2343964,545.08,45.006,GUIDED,1,7,0,,0,0,0
1785496043.1665897,42.2288575,-1.2343774,545.08,45.004,GUIDED,1,7,0,,0,0,0
1785496043.6697254,42.2288272,-1.2343626,545.07,44.999,GUIDED,1,7,0,,0,0,0
1785496044.172279,42.228794,-1.2343463,545.07,44.993,GUIDED,1,7,0,,0,0,0
1785496044.6750312,42.2287694,-1.2343343,545.07,44.99,GUIDED,1,7,0,,0,0,0
1785496045.1789458,42.228744,-1.2343218,545.06,44.988,GUIDED,1,7,0,,0,0,0
1785496045.6821508,42.2287265,-1.2343132,545.06,44.989,GUIDED,1,8,0,,0,0,0
1785496046.184398,42.228708,-1.2343005,545.07,44.99,GUIDED,1,8,0,,0,0,0
1785496046.6879761,42.228691,-1.2342833,545.07,44.994,GUIDED,1,8,0,,0,0,0
1785496047.191476,42.2286665,-1.2342549,545.07,44.999,GUIDED,1,8,0,,0,0,0
1785496047.695218,42.228643,-1.2342264,545.08,45.005,GUIDED,1,8,0,,0,0,0
1785496048.1982794,42.2286185,-1.2341962,545.08,45.007,GUIDED,1,8,0,,0,0,0
1785496048.701269,42.2285894,-1.2341605,545.08,45.003,GUIDED,1,8,0,,0,0,0
1785496049.2041242,42.2285665,-1.2341323,545.07,44.997,GUIDED,1,8,0,,0,0,0
1785496049.7071264,42.2285411,-1.2341013,545.07,44.991,GUIDED,1,8,0,,0,0,0
1785496050.2110791,42.2285222,-1.2340782,545.06,44.989,GUIDED,1,8,0,,0,0,0
1785496050.714404,42.2285058,-1.2340582,545.06,44.988,GUIDED,1,8,0,,0,0,0
1785496051.2178414,42.2284895,-1.2340383,545.06,44.981,LAND,1,10,0,,0,0,0
1785496051.7197878,42.2284799,-1.2340265,544.88,44.808,LAND,1,10,0,,0,0,0
1785496052.22261,42.2284745,-1.23402,544.44,44.365,LAND,1,10,0,,0,0,0
1785496052.7251868,42.2284727,-1.2340178,543.58,43.504,LAND,1,10,0,,0,0,0
1785496053.2276897,42.2284731,-1.2340181,542.78,42.708,LAND,1,10,0,,0,0,0
1785496053.7300274,42.228474,-1.2340191,541.87,41.79,LAND,1,10,0,,0,0,0
1785496054.2324438,42.2284749,-1.2340199,541.12,41.044,LAND,1,10,0,,0,0,0
1785496054.7353637,42.2284757,-1.2340207,540.23,40.158,LAND,1,10,0,,0,0,0
1785496055.237965,42.2284761,-1.2340211,539.49,39.418,LAND,1,10,0,,0,0,0
1785496055.7404234,42.2284765,-1.2340214,538.6,38.525,LAND,1,10,0,,0,0,0
1785496056.2427588,42.2284766,-1.2340215,537.85,37.777,LAND,1,10,0,,0,0,0
1785496056.7454865,42.2284767,-1.2340216,536.95,36.876,LAND,1,10,0,,0,0,0
1785496057.2477071,42.2284768,-1.2340217,536.2,36.127,LAND,1,10,0,,0,0,0
1785496057.749953,42.2284769,-1.2340218,535.45,35.379,LAND,1,10,0,,0,0,0
1785496058.252252,42.228477,-1.2340219,534.7,34.628,LAND,1,10,0,,0,0,0
1785496058.7548397,42.228477,-1.2340219,533.95,33.877,LAND,1,10,0,,0,0,0
1785496059.2572343,42.2284771,-1.234022,533.05,32.979,LAND,1,10,0,,0,0,0
1785496059.7592232,42.2284771,-1.234022,532.31,32.231,LAND,1,10,0,,0,0,0
1785496060.262053,42.2284771,-1.2340221,531.4,31.329,LAND,1,10,0,,0,0,0
1785496060.7644546,42.2284771,-1.2340221,530.65,30.578,LAND,1,10,0,,0,0,0
1785496061.266776,42.2284771,-1.2340222,529.9,29.829,LAND,1,10,0,,0,0,0
1785496061.7692852,42.2284771,-1.2340222,529.01,28.93,LAND,1,10,0,,0,0,0
1785496062.2718735,42.2284772,-1.2340223,528.25,28.178,LAND,1,10,0,,0,0,0
1785496062.7744439,42.2284772,-1.2340223,527.35,27.274,LAND,1,10,0,,0,0,0
1785496063.2767441,42.2284772,-1.2340223,526.6,26.524,LAND,1,10,0,,0,0,0
1785496063.779076,42.2284772,-1.2340223,525.7,25.626,LAND,1,10,0,,0,0,0
1785496064.281761,42.2284772,-1.2340223,524.95,24.876,LAND,1,10,0,,0,0,0
1785496064.7840774,42.2284773,-1.2340223,524.05,23.977,LAND,1,10,0,,0,0,0
1785496065.2863002,42.2284773,-1.2340223,523.3,23.228,LAND,1,10,0,,0,0,0
1785496065.789534,42.2284773,-1.2340223,522.55,22.479,LAND,1,10,0,,0,0,0
1785496066.292247,42.2284773,-1.2340223,521.81,21.73,LAND,1,10,0,,0,0,0
1785496066.7947066,42.2284773,-1.2340223,521.06,20.985,LAND,1,10,0,,0,0,0
1785496067.2970293,42.2284773,-1.2340223,520.31,20.237,LAND,1,10,0,,0,0,0
1785496067.799717,42.2284773,-1.2340224,519.56,19.489,LAND,1,10,0,,0,0,0
1785496068.3023708,42.2284773,-1.2340224,518.81,18.737,LAND,1,10,0,,0,0,0
1785496068.8054218,42.2284773,-1.2340224,518.06,17.985,LAND,1,10,0,,0,0,0
1785496069.3076444,42.2284773,-1.2340224,517.16,17.085,LAND,1,10,0,,0,0,0
1785496069.8106263,42.2284773,-1.2340224,516.41,16.335,LAND,1,10,0,,0,0,0
1785496070.3132074,42.2284773,-1.2340224,515.51,15.432,LAND,1,10,0,,0,0,0
1785496070.815752,42.2284773,-1.2340224,514.76,14.681,LAND,1,10,0,,0,0,0
1785496071.3186767,42.2284773,-1.2340224,514.01,13.932,LAND,1,10,0,,0,0,0
1785496071.8209586,42.2284773,-1.2340224,513.11,13.032,LAND,1,10,0,,0,0,0
1785496072.3233275,42.2284773,-1.2340224,512.36,12.281,LAND,1,10,0,,0,0,0
1785496072.825354,42.2284773,-1.2340224,511.46,11.382,LAND,1,10,0,,0,0,0
1785496073.3284461,42.2284773,-1.2340224,510.81,10.736,LAND,1,10,0,,0,0,0
1785496073.8311572,42.2284773,-1.2340224,510.37,10.292,LAND,1,10,0,,0,0,0
1785496074.3335514,42.2284773,-1.2340224,510.15,10.071,LAND,1,10,0,,0,0,0
1785496074.8359668,42.2284773,-1.2340224,509.87,9.799,LAND,1,10,0,,0,0,0
1785496075.3390331,42.2284773,-1.2340223,509.63,9.551,LAND,1,10,0,,0,0,0
1785496075.8419788,42.2284773,-1.2340223,509.37,9.295,LAND,1,10,0,,0,0,0
1785496076.344387,42.2284773,-1.2340223,509.07,8.99,LAND,1,10,0,,0,0,0
1785496076.8466604,42.2284773,-1.2340223,508.81,8.738,LAND,1,10,0,,0,0,0
1785496077.3491518,42.2284773,-1.2340224,508.56,8.488,LAND,1,10,0,,0,0,0
1785496077.8517966,42.2284773,-1.2340224,508.26,8.187,LAND,1,10,0,,0,0,0
1785496078.3543162,42.2284773,-1.2340224,508.01,7.936,LAND,1,10,0,,0,0,0
1785496078.8572109,42.2284773,-1.2340224,507.71,7.635,LAND,1,10,0,,0,0,0
1785496079.359603,42.2284773,-1.2340224,507.46,7.386,LAND,1,10,0,,0,0,0
1785496079.8619354,42.2284773,-1.2340224,507.21,7.135,LAND,1,10,0,,0,0,0
1785496080.3641262,42.2284773,-1.2340224,506.91,6.836,LAND,1,10,0,,0,0,0
1785496080.8666048,42.2284773,-1.2340224,506.66,6.586,LAND,1,10,0,,0,0,0
1785496081.3686457,42.2284773,-1.2340224,506.36,6.286,LAND,1,10,0,,0,0,0
1785496081.870941,42.2284773,-1.2340224,506.11,6.035,LAND,1,10,0,,0,0,0
1785496082.3736882,42.2284773,-1.2340224,505.81,5.735,LAND,1,10,0,,0,0,0
1785496082.8759396,42.2284773,-1.2340224,505.56,5.485,LAND,1,10,0,,0,0,0
1785496083.3788946,42.2284773,-1.2340224,505.31,5.235,LAND,1,10,0,,0,0,0
1785496083.881329,42.2284773,-1.2340224,505.01,4.934,LAND,1,10,0,,0,0,0
1785496084.383811,42.2284773,-1.2340224,504.76,4.684,LAND,1,10,0,,0,0,0
1785496084.886075,42.2284773,-1.2340224,504.51,4.434,LAND,1,10,0,,0,0,0
1785496085.3888378,42.2284773,-1.2340224,504.26,4.184,LAND,1,10,0,,0,0,0
1785496085.8912313,42.2284773,-1.2340224,503.96,3.884,LAND,1,10,0,,0,0,0
1785496086.39403,42.2284773,-1.2340224,503.71,3.634,LAND,1,10,0,,0,0,0
1785496086.8962436,42.2284773,-1.2340224,503.41,3.334,LAND,1,10,0,,0,0,0
1785496087.3990173,42.2284773,-1.2340224,503.16,3.084,LAND,1,10,0,,0,0,0
1785496087.901613,42.2284773,-1.2340224,502.86,2.784,LAND,1,10,0,,0,0,0
1785496088.4043705,42.2284773,-1.2340224,502.61,2.533,LAND,1,10,0,,0,0,0
1785496088.906826,42.2284773,-1.2340224,502.31,2.234,LAND,1,10,0,,0,0,0
1785496089.4094665,42.2284773,-1.2340224,502.06,1.984,LAND,1,10,0,,0,0,0
1785496089.9119995,42.2284773,-1.2340224,501.81,1.733,LAND,1,10,0,,0,0,0
1785496090.4142873,42.2284773,-1.2340224,501.51,1.433,LAND,1,10,0,,0,0,0
1785496090.9164214,42.2284773,-1.2340224,501.26,1.184,LAND,1,10,0,,0,0,0
1785496091.419307,42.2284773,-1.2340224,500.96,0.884,LAND,1,10,0,,0,0,0
1785496091.9218082,42.2284773,-1.2340224,500.71,0.633,LAND,1,10,0,,0,0,0
1785496092.424359,42.2284773,-1.2340224,500.46,0.384,LAND,1,10,0,,0,0,0
1785496092.9269812,42.2284773,-1.2340224,500.21,0.134,LAND,1,10,0,,0,0,0
1785496093.4297922,42.2284773,-1.2340224,500.04,-0.036,LAND,1,10,0,,0,0,0
1785496093.9322999,42.2284773,-1.2340224,500.05,-0.024,LAND,1,10,0,,0,0,0
1785496094.43504,42.2284773,-1.2340224,500.05,-0.021,LAND,1,10,0,,0,0,0
1785496094.937287,42.2284773,-1.2340224,500.06,-0.018,LAND,1,10,0,,0,0,0
1785496095.4392834,42.2284773,-1.2340224,500.06,-0.011,LAND,1,10,0,,0,0,0
1785496095.9412556,42.2284773,-1.2340223,500.07,-0.005,LAND,0,10,0,,0,0,0
1785496096.4438684,42.2284773,-1.2340223,500.07,-0.001,LAND,0,10,0,,0,0,0
1785496096.9460435,42.2284773,-1.2340223,500.08,0.001,LAND,0,10,0,,0,0,0
1785496097.4486706,42.2284773,-1.2340223,500.08,0.003,LAND,0,10,0,,0,0,0
1785496097.9510114,42.2284773,-1.2340223,500.08,0.004,LAND,0,10,0,,0,0,0
1785496098.4534645,42.2284773,-1.2340223,500.08,0.005,LAND,0,10,0,,0,0,0
1785496098.9557986,42.2284773,-1.2340223,500.08,0.006,LAND,0,10,0,,0,0,0
